employee_id,date_soumission,montant,categorie,departement,ville,nb_justificatifs,anciennete_ans,salaire_mensuel,manager_approval,fraude
1152,2022-03-19 06:00:00,10.33,Téléphone,IT,Bordeaux,0,19,3968,1,0
1092,2022-03-19 12:00:00,39.36,Transport,IT,Toulouse,2,13,7272,1,0
1145,2022-03-19 18:00:00,370.96,Fournitures,IT,Toulouse,0,9,3440,0,1
1127,2022-03-20 00:00:00,143.69,Téléphone,Direction,Toulouse,0,6,4818,0,1
1109,2022-03-20 06:00:00,42.41,Téléphone,RH,Bordeaux,3,1,7036,1,0
1081,2022-03-20 12:00:00,176.01,Téléphone,Finance,Toulouse,0,16,7847,0,1
1193,2022-03-20 18:00:00,136.24,Hébergement,Ventes,Lyon,0,0,7889,1,0
1053,2022-03-21 00:00:00,104.45,Hébergement,RH,Lyon,1,12,4283,1,0
1162,2022-03-21 06:00:00,560.63,Hébergement,Marketing,Londres,3,18,4375,1,0
1188,2022-03-21 12:00:00,172.54,Transport,Finance,Paris,3,13,7143,0,0
1168,2022-03-21 18:00:00,70.61,Transport,Finance,Toulouse,3,17,5726,1,0
1160,2022-03-22 00:00:00,241.47,Téléphone,IT,New York,3,19,6228,1,0
1067,2022-03-22 06:00:00,323.88,Repas,RH,Toulouse,0,13,3485,1,0
1032,2022-03-22 12:00:00,20.07,Repas,Marketing,Zurich,2,14,5319,1,0
1141,2022-03-22 18:00:00,33.58,Téléphone,IT,Toulouse,2,13,6470,1,0
1020,2022-03-23 00:00:00,36.55,Repas,IT,Paris,1,4,4566,1,0
1047,2022-03-23 06:00:00,176.26,Repas,Direction,Bordeaux,0,15,2924,1,0
1147,2022-03-23 12:00:00,138.59,Fournitures,Ventes,Lyon,3,4,4605,1,0
1127,2022-03-23 18:00:00,144.74,Transport,Finance,Lyon,3,12,4970,1,0
1135,2022-03-24 00:00:00,423.96,Hébergement,Marketing,Lyon,2,15,6294,0,0
1134,2022-03-24 06:00:00,224.36,Formation,Finance,Lyon,1,14,5391,1,0
1194,2022-03-24 12:00:00,20.53,Téléphone,RH,Lyon,0,4,4183,1,0
1144,2022-03-24 18:00:00,64.04,Téléphone,Ventes,Lyon,1,5,5673,0,0
1127,2022-03-25 00:00:00,85.74,Repas,IT,Toulouse,0,12,5647,1,0
1032,2022-03-25 06:00:00,75.62,Téléphone,Ventes,Bordeaux,1,15,6561,1,0
1175,2022-03-25 12:00:00,165.99,Transport,IT,Lyon,1,9,6551,1,0
1186,2022-03-25 18:00:00,333.7,Transport,Ventes,Paris,3,1,6151,1,0
1114,2022-03-26 00:00:00,54.8,Hébergement,IT,Toulouse,2,12,6661,0,0
1118,2022-03-26 06:00:00,120.4,Repas,Finance,Toulouse,3,16,7410,1,0
1021,2022-03-26 12:00:00,233.68,Hébergement,Finance,Dubai,2,0,3674,1,0
1157,2022-03-26 18:00:00,80.73,Hébergement,Finance,Paris,1,3,5449,1,0
1037,2022-03-27 00:00:00,27.61,Transport,Finance,Londres,0,17,4309,1,0
1108,2022-03-27 06:00:00,96.64,Repas,Ventes,Marseille,3,5,2936,1,0
1050,2022-03-27 12:00:00,8.52,Fournitures,IT,Toulouse,0,11,7385,1,0
1181,2022-03-27 18:00:00,428.09,Repas,Finance,Paris,3,19,2734,1,0
1007,2022-03-28 00:00:00,11.67,Transport,Ventes,Lyon,3,12,7270,0,0
1026,2022-03-28 06:00:00,86.56,Repas,IT,Paris,3,1,4645,1,0
1026,2022-03-28 12:00:00,113.22,Repas,Ventes,Lyon,0,16,7628,1,0
1020,2022-03-28 18:00:00,633.03,Repas,Direction,Marseille,3,9,7522,0,0
1029,2022-03-29 00:00:00,27.23,Hébergement,Finance,Bordeaux,3,18,6075,1,0
1096,2022-03-29 06:00:00,18.23,Repas,RH,Toulouse,3,4,7356,1,0
1027,2022-03-29 12:00:00,1.31,Formation,Ventes,Marseille,0,11,6061,1,0
1110,2022-03-29 18:00:00,25.36,Transport,Finance,Marseille,3,17,4974,0,0
1191,2022-03-30 00:00:00,34.84,Hébergement,Marketing,Lyon,0,8,2726,0,1
1196,2022-03-30 06:00:00,149.37,Hébergement,IT,Singapour,2,10,5110,1,0
1060,2022-03-30 12:00:00,37.21,Repas,Direction,Marseille,3,3,4775,1,0
1047,2022-03-30 18:00:00,3.11,Transport,Finance,Lyon,1,9,7301,1,0
1146,2022-03-31 00:00:00,262.84,Transport,Marketing,Paris,2,0,4315,1,0
1003,2022-03-31 06:00:00,68.26,Hébergement,Ventes,Toulouse,0,1,7857,1,0
1034,2022-03-31 12:00:00,65.47,Formation,Ventes,Marseille,1,8,6354,1,0
1191,2022-03-31 18:00:00,54.03,Repas,Marketing,Paris,0,17,6495,0,1
1048,2022-04-01 00:00:00,555.59,Repas,Direction,Bordeaux,0,15,3910,1,1
1016,2022-04-01 06:00:00,27.97,Fournitures,Marketing,Toulouse,3,13,7264,1,0
1171,2022-04-01 12:00:00,342.77,Transport,IT,Toulouse,1,3,5879,1,0
1157,2022-04-01 18:00:00,224.96,Téléphone,Ventes,Paris,0,1,4345,0,1
1045,2022-04-02 00:00:00,11.93,Repas,Marketing,Lyon,2,11,3837,1,0
1116,2022-04-02 06:00:00,648.33,Hébergement,RH,Dubai,3,19,7920,1,0
1005,2022-04-02 12:00:00,47.49,Fournitures,RH,Londres,2,4,2617,0,0
1098,2022-04-02 18:00:00,15.57,Fournitures,Marketing,Lyon,2,3,4368,1,0
1123,2022-04-03 00:00:00,265.19,Fournitures,IT,Paris,3,14,4597,1,0
1036,2022-04-03 06:00:00,183.97,Transport,Ventes,Lyon,0,2,4313,1,0
1023,2022-04-03 12:00:00,144.04,Formation,RH,Lyon,2,16,4087,1,0
1092,2022-04-03 18:00:00,25.44,Formation,Marketing,Toulouse,0,7,5752,1,0
1045,2022-04-04 00:00:00,97.66,Hébergement,Marketing,New York,0,11,3042,1,0
1180,2022-04-04 06:00:00,227.5,Transport,Finance,Lyon,3,7,4874,1,0
1094,2022-04-04 12:00:00,54.28,Transport,Marketing,Paris,2,19,4026,1,0
1098,2022-04-04 18:00:00,56.03,Formation,IT,Londres,2,19,6067,0,0
1187,2022-04-05 00:00:00,0.47,Repas,RH,Paris,3,4,3769,1,0
1115,2022-04-05 06:00:00,28.72,Hébergement,Finance,New York,0,5,3101,0,1
1190,2022-04-05 12:00:00,312.4,Hébergement,RH,Toulouse,0,4,6114,1,0
1159,2022-04-05 18:00:00,87.44,Hébergement,RH,New York,3,7,4649,1,0
1160,2022-04-06 00:00:00,622.49,Repas,IT,Paris,0,17,5801,1,1
1066,2022-04-06 06:00:00,75.55,Hébergement,Marketing,Paris,0,3,2887,1,0
1127,2022-04-06 12:00:00,188.39,Formation,IT,Marseille,2,3,6180,1,0
1017,2022-04-06 18:00:00,49.68,Repas,Marketing,Marseille,0,4,4102,1,0
1024,2022-04-07 00:00:00,67.84,Fournitures,Finance,Lyon,0,14,5782,1,0
1053,2022-04-07 06:00:00,31.74,Hébergement,IT,New York,0,5,5196,1,0
1057,2022-04-07 12:00:00,63.94,Transport,IT,Bordeaux,0,15,6934,1,0
1066,2022-04-07 18:00:00,118.86,Repas,Direction,Toulouse,3,13,6651,1,0
1103,2022-04-08 00:00:00,720.05,Hébergement,Ventes,Paris,3,13,6333,1,0
1173,2022-04-08 06:00:00,163.69,Transport,IT,Toulouse,3,15,3805,0,0
1023,2022-04-08 12:00:00,33.33,Formation,Direction,Toulouse,0,3,7747,1,0
1113,2022-04-08 18:00:00,6.9,Hébergement,Ventes,Lyon,3,10,3216,0,0
1031,2022-04-09 00:00:00,20.26,Transport,Marketing,Dubai,1,18,6155,1,0
1174,2022-04-09 06:00:00,124.02,Transport,Marketing,Paris,1,18,5491,1,0
1085,2022-04-09 12:00:00,217.33,Hébergement,Marketing,Lyon,1,7,2813,1,0
1150,2022-04-09 18:00:00,423.06,Formation,Direction,Paris,2,9,4780,1,0
1193,2022-04-10 00:00:00,2.39,Hébergement,Direction,Bordeaux,0,4,5122,1,0
1126,2022-04-10 06:00:00,110.96,Hébergement,Ventes,Toulouse,2,15,3387,0,0
1154,2022-04-10 12:00:00,95.48,Repas,Marketing,Lyon,3,2,6842,1,0
1129,2022-04-10 18:00:00,160.09,Hébergement,RH,Paris,0,9,4989,1,0
1016,2022-04-11 00:00:00,123.0,Transport,IT,Paris,1,12,4422,0,0
1103,2022-04-11 06:00:00,174.25,Transport,Direction,Paris,0,6,6529,1,0
1160,2022-04-11 12:00:00,160.98,Hébergement,Direction,Marseille,2,11,5563,0,0
1136,2022-04-11 18:00:00,18.67,Transport,Direction,Paris,3,13,7621,1,0
1042,2022-04-12 00:00:00,241.2,Transport,Ventes,Lyon,3,9,2660,1,0
1175,2022-04-12 06:00:00,19.73,Fournitures,Marketing,Londres,2,8,4687,1,0
1038,2022-04-12 12:00:00,179.86,Transport,RH,Marseille,0,11,4851,1,0
1169,2022-04-12 18:00:00,80.72,Fournitures,IT,Toulouse,2,2,3983,1,0
1025,2022-04-13 00:00:00,108.19,Fournitures,IT,Paris,3,12,6392,0,0
1098,2022-04-13 06:00:00,350.42,Repas,Marketing,Lyon,1,5,4237,1,0
1049,2022-04-13 12:00:00,330.93,Hébergement,RH,Marseille,3,5,6720,1,0
1152,2022-04-13 18:00:00,255.44,Transport,Ventes,Paris,3,18,4408,1,0
1151,2022-04-14 00:00:00,107.05,Repas,Direction,Paris,0,6,3870,1,0
1012,2022-04-14 06:00:00,199.91,Repas,Direction,Londres,1,3,4477,0,0
1059,2022-04-14 12:00:00,107.89,Repas,Marketing,Dubai,3,4,5895,1,0
1134,2022-04-14 18:00:00,305.58,Transport,IT,Paris,1,0,4954,1,0
1056,2022-04-15 00:00:00,77.32,Téléphone,Direction,Lyon,2,17,6759,1,0
1035,2022-04-15 06:00:00,527.17,Transport,IT,New York,0,16,7457,1,1
1172,2022-04-15 12:00:00,403.95,Hébergement,IT,Paris,1,8,4787,1,0
1019,2022-04-15 18:00:00,202.99,Hébergement,Marketing,Toulouse,1,8,3736,0,0
1064,2022-04-16 00:00:00,49.15,Transport,Finance,Singapour,0,9,5674,1,0
1007,2022-04-16 06:00:00,21.17,Repas,Finance,Singapour,2,19,3706,1,0
1143,2022-04-16 12:00:00,289.35,Fournitures,Finance,Marseille,1,16,3004,0,0
1141,2022-04-16 18:00:00,27.1,Fournitures,RH,Paris,0,12,6267,1,0
1114,2022-04-17 00:00:00,288.89,Téléphone,Marketing,Paris,3,3,7120,1,0
1142,2022-04-17 06:00:00,101.23,Repas,IT,Londres,0,17,3903,1,0
1091,2022-04-17 12:00:00,78.27,Repas,Direction,Dubai,3,17,4267,1,0
1097,2022-04-17 18:00:00,350.25,Transport,RH,Toulouse,1,8,6233,1,0
1065,2022-04-18 00:00:00,138.89,Repas,Finance,Bordeaux,1,2,3200,0,0
1031,2022-04-18 06:00:00,128.92,Transport,Ventes,Toulouse,1,6,5704,1,0
1190,2022-04-18 12:00:00,122.73,Hébergement,RH,Toulouse,2,14,7613,1,0
1085,2022-04-18 18:00:00,69.58,Hébergement,RH,Bordeaux,2,8,6645,1,0
1050,2022-04-19 00:00:00,231.02,Hébergement,Marketing,Toulouse,3,8,5505,1,0
1152,2022-04-19 06:00:00,43.71,Repas,Direction,Marseille,0,3,7290,1,0
1185,2022-04-19 12:00:00,419.27,Téléphone,RH,Paris,3,17,6621,1,0
1062,2022-04-19 18:00:00,336.63,Hébergement,Direction,Toulouse,0,16,6582,1,0
1189,2022-04-20 00:00:00,61.76,Formation,Marketing,Marseille,1,5,2510,1,0
1124,2022-04-20 06:00:00,196.1,Fournitures,Ventes,Lyon,0,6,7403,1,0
1149,2022-04-20 12:00:00,127.72,Repas,IT,Bordeaux,2,9,7721,1,0
1057,2022-04-20 18:00:00,61.79,Repas,IT,Toulouse,0,9,4558,0,1
1057,2022-04-21 00:00:00,670.09,Transport,Finance,Dubai,0,5,6177,0,1
1085,2022-04-21 06:00:00,3.83,Fournitures,Finance,Paris,1,5,5319,1,0
1048,2022-04-21 12:00:00,43.68,Repas,Ventes,Toulouse,1,18,3472,1,0
1179,2022-04-21 18:00:00,110.12,Formation,IT,Paris,2,7,6292,1,0
1169,2022-04-22 00:00:00,110.71,Repas,Finance,Dubai,0,8,4954,1,0
1069,2022-04-22 06:00:00,133.35,Fournitures,Direction,Paris,0,0,7664,1,0
1014,2022-04-22 12:00:00,208.95,Fournitures,RH,Toulouse,0,15,3341,1,0
1053,2022-04-22 18:00:00,146.52,Hébergement,Marketing,Bordeaux,1,5,6954,1,0
1187,2022-04-23 00:00:00,137.55,Hébergement,Finance,Lyon,2,7,2784,1,0
1100,2022-04-23 06:00:00,8.25,Hébergement,Ventes,New York,0,14,4935,1,0
1007,2022-04-23 12:00:00,70.87,Repas,IT,Londres,0,11,5331,1,0
1052,2022-04-23 18:00:00,39.61,Transport,Ventes,Lyon,0,9,7020,1,0
1059,2022-04-24 00:00:00,46.26,Téléphone,Marketing,Paris,0,15,3529,1,0
1107,2022-04-24 06:00:00,121.23,Repas,Marketing,Lyon,2,14,6951,1,0
1004,2022-04-24 12:00:00,33.38,Formation,Ventes,Lyon,2,10,5466,1,0
1102,2022-04-24 18:00:00,52.21,Fournitures,Finance,Londres,2,6,3053,1,0
1195,2022-04-25 00:00:00,40.59,Repas,Finance,New York,1,7,2767,1,0
1005,2022-04-25 06:00:00,444.93,Téléphone,IT,Paris,0,10,3740,0,1
1108,2022-04-25 12:00:00,434.15,Repas,Direction,Marseille,0,8,6659,1,0
1115,2022-04-25 18:00:00,141.22,Téléphone,IT,Marseille,0,6,4989,1,0
1093,2022-04-26 00:00:00,387.59,Hébergement,RH,Paris,0,14,5088,1,0
1046,2022-04-26 06:00:00,231.14,Hébergement,Direction,Lyon,3,14,7894,1,0
1098,2022-04-26 12:00:00,133.72,Hébergement,RH,Lyon,2,15,2969,1,0
1054,2022-04-26 18:00:00,0.97,Repas,IT,Marseille,3,2,5787,0,0
1167,2022-04-27 00:00:00,222.1,Repas,Direction,Toulouse,3,15,6436,1,0
1051,2022-04-27 06:00:00,181.85,Repas,Direction,Toulouse,1,14,4519,0,0
1143,2022-04-27 12:00:00,143.28,Hébergement,RH,Paris,1,0,4523,1,0
1012,2022-04-27 18:00:00,214.33,Téléphone,Ventes,Bordeaux,0,13,4089,0,1
1113,2022-04-28 00:00:00,107.9,Repas,Finance,Toulouse,3,10,7473,1,0
1123,2022-04-28 06:00:00,182.65,Hébergement,Direction,Londres,3,2,7813,1,0
1105,2022-04-28 12:00:00,410.4,Repas,Direction,Lyon,2,8,4560,1,0
1157,2022-04-28 18:00:00,70.69,Fournitures,RH,Londres,3,5,6817,1,0
1146,2022-04-29 00:00:00,184.71,Formation,Direction,Londres,1,15,3919,1,0
1144,2022-04-29 06:00:00,96.85,Repas,RH,Lyon,3,10,3380,1,0
1119,2022-04-29 12:00:00,168.31,Transport,Ventes,Lyon,1,17,3338,0,0
1062,2022-04-29 18:00:00,215.89,Hébergement,Direction,Dubai,0,16,3251,1,0
1018,2022-04-30 00:00:00,6.98,Repas,Marketing,Toulouse,1,16,2769,1,0
1091,2022-04-30 06:00:00,156.02,Téléphone,IT,Dubai,0,2,5869,1,0
1057,2022-04-30 12:00:00,38.57,Hébergement,Ventes,Bordeaux,2,18,7327,0,0
1182,2022-04-30 18:00:00,166.31,Formation,Marketing,Toulouse,0,14,7211,1,0
1089,2022-05-01 00:00:00,94.76,Repas,Ventes,Paris,3,9,6003,0,0
1116,2022-05-01 06:00:00,222.79,Formation,Finance,Lyon,1,7,6460,1,0
1061,2022-05-01 12:00:00,19.76,Transport,Ventes,New York,0,16,4575,1,0
1022,2022-05-01 18:00:00,147.65,Téléphone,Ventes,Lyon,0,3,3812,1,0
1126,2022-05-02 00:00:00,48.96,Téléphone,Finance,Paris,0,7,4784,1,0
1136,2022-05-02 06:00:00,287.58,Formation,Direction,Toulouse,0,1,2883,1,0
1139,2022-05-02 12:00:00,395.46,Transport,IT,Toulouse,0,7,6680,1,0
1128,2022-05-02 18:00:00,843.95,Transport,Marketing,Lyon,0,6,6841,1,1
1057,2022-05-03 00:00:00,238.45,Repas,RH,Lyon,1,8,5308,1,0
1121,2022-05-03 06:00:00,210.2,Transport,IT,Marseille,3,17,3303,1,0
1000,2022-05-03 12:00:00,36.41,Transport,Ventes,Paris,3,16,6835,1,0
1033,2022-05-03 18:00:00,61.42,Transport,RH,Bordeaux,0,0,3596,1,0
1095,2022-05-04 00:00:00,94.01,Repas,Finance,Lyon,1,11,6242,1,0
1125,2022-05-04 06:00:00,222.67,Repas,IT,Londres,0,3,6983,1,0
1117,2022-05-04 12:00:00,369.71,Transport,Direction,Bordeaux,2,16,6219,1,0
1047,2022-05-04 18:00:00,31.45,Transport,Marketing,Toulouse,3,6,7271,1,0
1088,2022-05-05 00:00:00,383.37,Repas,IT,Lyon,0,2,5196,1,0
1116,2022-05-05 06:00:00,178.42,Repas,IT,Marseille,1,0,6766,1,0
1128,2022-05-05 12:00:00,141.54,Transport,Direction,Lyon,3,18,7771,1,0
1015,2022-05-05 18:00:00,33.44,Hébergement,RH,Lyon,1,1,3308,1,0
1188,2022-05-06 00:00:00,8.57,Téléphone,Finance,Bordeaux,2,5,4651,1,0
1191,2022-05-06 06:00:00,126.06,Formation,Direction,Marseille,0,10,5793,1,0
1190,2022-05-06 12:00:00,158.12,Formation,Finance,Bordeaux,2,3,3805,1,0
1068,2022-05-06 18:00:00,35.51,Téléphone,Direction,Paris,3,0,5959,1,0
1021,2022-05-07 00:00:00,121.94,Hébergement,IT,Paris,0,10,4919,1,0
1092,2022-05-07 06:00:00,291.21,Repas,Finance,Singapour,3,15,6724,1,0
1194,2022-05-07 12:00:00,270.33,Hébergement,RH,Marseille,0,5,3696,1,0
1075,2022-05-07 18:00:00,393.33,Repas,RH,Marseille,1,10,7067,0,0
1153,2022-05-08 00:00:00,68.33,Hébergement,Marketing,Marseille,3,7,6024,1,0
1143,2022-05-08 06:00:00,57.42,Repas,Finance,Paris,2,19,4025,1,0
1178,2022-05-08 12:00:00,207.6,Repas,Marketing,Toulouse,2,0,4099,1,0
1085,2022-05-08 18:00:00,84.61,Transport,Direction,Paris,1,13,3544,1,0
1184,2022-05-09 00:00:00,13.74,Fournitures,Ventes,Marseille,1,1,4653,1,0
1028,2022-05-09 06:00:00,49.86,Transport,RH,Marseille,2,5,7819,0,0
1068,2022-05-09 12:00:00,81.34,Hébergement,IT,Dubai,1,8,4367,0,0
1046,2022-05-09 18:00:00,51.91,Transport,RH,Marseille,0,13,3875,1,0
1093,2022-05-10 00:00:00,60.57,Hébergement,Ventes,Paris,2,7,7901,1,0
1189,2022-05-10 06:00:00,52.17,Transport,IT,Marseille,3,2,3111,1,0
1196,2022-05-10 12:00:00,6.36,Téléphone,Finance,Paris,2,9,5816,1,0
1143,2022-05-10 18:00:00,152.04,Hébergement,Finance,Paris,1,17,7543,1,0
1175,2022-05-11 00:00:00,136.43,Repas,RH,Paris,0,19,4098,1,0
1084,2022-05-11 06:00:00,158.93,Hébergement,IT,Marseille,3,8,7449,1,0
1038,2022-05-11 12:00:00,32.04,Repas,Direction,Paris,2,8,4477,1,0
1099,2022-05-11 18:00:00,52.57,Fournitures,IT,Marseille,2,18,7657,1,0
1032,2022-05-12 00:00:00,144.99,Repas,Marketing,Dubai,3,12,6897,0,0
1100,2022-05-12 06:00:00,137.3,Repas,Ventes,Toulouse,0,0,3138,1,0
1022,2022-05-12 12:00:00,105.88,Téléphone,Finance,Paris,1,16,6666,1,0
1009,2022-05-12 18:00:00,64.71,Téléphone,RH,Paris,1,3,4422,1,0
1068,2022-05-13 00:00:00,366.16,Repas,IT,Toulouse,1,3,3145,0,0
1099,2022-05-13 06:00:00,62.28,Transport,Finance,Londres,1,15,6769,1,0
1033,2022-05-13 12:00:00,91.22,Repas,RH,Paris,3,15,4498,1,0
1179,2022-05-13 18:00:00,170.03,Repas,Finance,Bordeaux,0,14,2589,1,0
1137,2022-05-14 00:00:00,117.47,Repas,RH,Marseille,0,5,5778,1,0
1146,2022-05-14 06:00:00,63.9,Fournitures,Finance,Marseille,2,4,4866,1,0
1185,2022-05-14 12:00:00,85.81,Repas,Direction,New York,2,9,3323,0,0
1095,2022-05-14 18:00:00,237.33,Fournitures,Marketing,Toulouse,0,6,3050,1,0
1000,2022-05-15 00:00:00,48.89,Transport,Ventes,Londres,2,6,2559,1,0
1068,2022-05-15 06:00:00,23.02,Transport,Finance,Lyon,0,9,7724,0,1
1003,2022-05-15 12:00:00,56.35,Hébergement,Ventes,Marseille,3,9,7858,1,0
1015,2022-05-15 18:00:00,284.1,Téléphone,Finance,Toulouse,3,14,6722,1,0
1023,2022-05-16 00:00:00,13.98,Fournitures,IT,Lyon,1,5,6678,1,0
1079,2022-05-16 06:00:00,718.65,Repas,Marketing,Marseille,0,1,3743,0,1
1001,2022-05-16 12:00:00,116.81,Repas,Direction,Paris,3,7,5979,1,0
1127,2022-05-16 18:00:00,628.42,Repas,Marketing,Paris,0,19,3445,1,1
1159,2022-05-17 00:00:00,419.52,Téléphone,Ventes,Lyon,2,14,4140,1,0
1083,2022-05-17 06:00:00,90.44,Fournitures,IT,Toulouse,0,17,4452,1,0
1151,2022-05-17 12:00:00,33.19,Repas,RH,Dubai,1,4,5133,1,0
1139,2022-05-17 18:00:00,27.03,Repas,Marketing,Marseille,1,3,6001,1,0
1177,2022-05-18 00:00:00,41.16,Transport,Direction,Toulouse,3,9,3389,0,0
1162,2022-05-18 06:00:00,185.75,Repas,IT,Paris,2,18,3073,1,0
1123,2022-05-18 12:00:00,47.81,Hébergement,IT,Dubai,2,13,3012,1,0
1032,2022-05-18 18:00:00,62.65,Transport,Ventes,Marseille,0,12,6660,1,0
1160,2022-05-19 00:00:00,89.34,Fournitures,Direction,Bordeaux,2,9,4464,1,0
1188,2022-05-19 06:00:00,366.68,Repas,IT,Bordeaux,1,5,6551,1,0
1178,2022-05-19 12:00:00,31.5,Formation,IT,Lyon,3,12,4730,1,0
1170,2022-05-19 18:00:00,0.76,Hébergement,RH,Marseille,3,10,7685,1,0
1100,2022-05-20 00:00:00,9.3,Repas,Ventes,New York,3,14,7840,1,0
1011,2022-05-20 06:00:00,352.71,Hébergement,Ventes,Paris,2,1,4783,1,0
1066,2022-05-20 12:00:00,156.41,Transport,Direction,Toulouse,2,14,7484,1,0
1064,2022-05-20 18:00:00,47.83,Hébergement,IT,New York,1,18,3111,0,0
1160,2022-05-21 00:00:00,29.25,Hébergement,RH,Lyon,0,16,2937,1,0
1167,2022-05-21 06:00:00,52.28,Transport,Finance,Londres,0,19,7722,1,0
1073,2022-05-21 12:00:00,18.29,Hébergement,Marketing,Dubai,3,17,3959,1,0
1042,2022-05-21 18:00:00,425.89,Transport,Ventes,Toulouse,3,5,3023,1,0
1043,2022-05-22 00:00:00,230.01,Repas,RH,Paris,2,14,6077,1,0
1028,2022-05-22 06:00:00,93.09,Transport,Direction,Lyon,3,16,7395,1,0
1140,2022-05-22 12:00:00,300.33,Repas,RH,Paris,1,8,5898,1,0
1011,2022-05-22 18:00:00,43.04,Fournitures,IT,Bordeaux,1,11,4761,1,0
1094,2022-05-23 00:00:00,189.41,Repas,Marketing,Bordeaux,3,4,3523,1,0
1045,2022-05-23 06:00:00,290.83,Téléphone,Ventes,Toulouse,3,13,4079,0,0
1129,2022-05-23 12:00:00,66.19,Repas,Finance,Lyon,3,7,2821,1,0
1034,2022-05-23 18:00:00,212.49,Repas,IT,Paris,3,16,5626,1,0
1080,2022-05-24 00:00:00,52.45,Transport,Ventes,Bordeaux,3,8,5331,1,0
1089,2022-05-24 06:00:00,53.26,Fournitures,Direction,Toulouse,1,2,6775,1,0
1007,2022-05-24 12:00:00,16.98,Fournitures,Ventes,Dubai,0,6,4927,1,0
1092,2022-05-24 18:00:00,86.99,Hébergement,RH,Toulouse,1,11,5480,1,0
1153,2022-05-25 00:00:00,196.24,Transport,Marketing,Bordeaux,1,2,6257,1,0
1089,2022-05-25 06:00:00,422.56,Hébergement,Finance,Toulouse,3,8,2949,1,0
1161,2022-05-25 12:00:00,138.87,Repas,Marketing,Toulouse,0,13,3784,1,0
1114,2022-05-25 18:00:00,298.31,Hébergement,RH,Lyon,3,17,6018,1,0
1104,2022-05-26 00:00:00,259.31,Repas,Finance,Dubai,1,10,4160,1,0
1134,2022-05-26 06:00:00,28.55,Transport,Finance,Toulouse,0,3,7853,1,0
1195,2022-05-26 12:00:00,99.78,Fournitures,IT,Lyon,2,7,3403,1,0
1057,2022-05-26 18:00:00,18.65,Hébergement,Finance,Paris,3,17,3677,1,0
1113,2022-05-27 00:00:00,171.93,Transport,Ventes,Lyon,2,12,2829,1,0
1074,2022-05-27 06:00:00,449.06,Repas,Marketing,Marseille,2,3,3136,1,0
1156,2022-05-27 12:00:00,22.12,Transport,Direction,Lyon,2,9,4389,1,0
1119,2022-05-27 18:00:00,198.57,Transport,Direction,Paris,2,7,4367,1,0
1163,2022-05-28 00:00:00,150.05,Hébergement,Marketing,Marseille,0,11,5015,1,0
1020,2022-05-28 06:00:00,131.42,Repas,IT,Paris,3,18,2912,1,0
1163,2022-05-28 12:00:00,74.17,Téléphone,Finance,Bordeaux,0,11,6333,1,0
1137,2022-05-28 18:00:00,65.81,Fournitures,RH,Marseille,3,1,4915,1,0
1100,2022-05-29 00:00:00,6.95,Repas,Ventes,Marseille,3,7,5086,1,0
1151,2022-05-29 06:00:00,36.87,Transport,IT,Paris,3,12,4064,1,0
1191,2022-05-29 12:00:00,2.29,Repas,Finance,Lyon,0,0,7110,1,0
1176,2022-05-29 18:00:00,130.63,Repas,Direction,Lyon,1,2,2980,1,0
1098,2022-05-30 00:00:00,16.78,Hébergement,RH,Bordeaux,2,1,4775,1,0
1035,2022-05-30 06:00:00,309.56,Transport,Finance,Bordeaux,1,19,6340,1,0
1095,2022-05-30 12:00:00,111.08,Hébergement,IT,Paris,1,7,5811,1,0
1151,2022-05-30 18:00:00,180.44,Fournitures,RH,Toulouse,1,2,5382,1,0
1150,2022-05-31 00:00:00,79.36,Hébergement,RH,Paris,2,14,6243,1,0
1189,2022-05-31 06:00:00,123.34,Fournitures,RH,Singapour,1,1,5019,1,0
1036,2022-05-31 12:00:00,428.81,Hébergement,RH,New York,2,16,7113,0,0
1011,2022-05-31 18:00:00,12.95,Transport,Finance,Marseille,2,5,6900,1,0
1112,2022-06-01 00:00:00,43.94,Hébergement,RH,Toulouse,2,0,3154,1,0
1182,2022-06-01 06:00:00,227.11,Repas,Finance,Bordeaux,3,3,4477,1,0
1012,2022-06-01 12:00:00,15.59,Transport,RH,Toulouse,3,18,2680,1,0
1022,2022-06-01 18:00:00,11.8,Transport,RH,Toulouse,1,6,6625,1,0
1098,2022-06-02 00:00:00,67.3,Transport,IT,New York,3,13,5519,1,0
1104,2022-06-02 06:00:00,14.5,Transport,Finance,Marseille,2,13,3264,1,0
1029,2022-06-02 12:00:00,131.95,Hébergement,Direction,Toulouse,3,9,6635,1,0
1016,2022-06-02 18:00:00,38.48,Formation,Finance,Bordeaux,2,6,4866,0,0
1112,2022-06-03 00:00:00,339.07,Repas,Marketing,Toulouse,0,15,5798,1,0
1061,2022-06-03 06:00:00,229.52,Repas,Direction,Toulouse,3,3,5279,1,0
1083,2022-06-03 12:00:00,180.45,Hébergement,IT,Paris,1,6,7487,1,0
1111,2022-06-03 18:00:00,143.94,Hébergement,Finance,Lyon,0,14,4871,1,0
1085,2022-06-04 00:00:00,298.68,Transport,IT,Paris,0,16,7538,1,0
1140,2022-06-04 06:00:00,37.86,Repas,Direction,Marseille,3,2,7662,1,0
1186,2022-06-04 12:00:00,309.66,Repas,IT,Marseille,3,15,5890,0,0
1018,2022-06-04 18:00:00,233.73,Transport,IT,Zurich,1,1,4282,1,0
